cohort,beta,grid_step,decision_date,regime,K,advice_differs,desired_differs,actual_pair_capacity,projection_merge,fallback_used,executed_CASH,executed_ABSTAIN,executed_BTC
fixed_memory,0.05,0.05,2022-09-27,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-09-28,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-09-29,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-09-30,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-01,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-02,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-03,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-04,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-05,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-10-06,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-07,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-08,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-09,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-10,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-11,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-12,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-13,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-14,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-10-15,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-16,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-10-17,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-10-18,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-10-19,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-10-20,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-10-21,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-10-22,bear,2,False,False,False,False,False,0.4,0.45,0.45
fixed_memory,0.05,0.05,2022-10-23,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-10-24,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2022-10-25,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2022-10-26,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-10-27,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-10-28,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2022-10-29,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-10-30,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-10-31,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-11-01,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-11-02,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-11-03,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2022-11-04,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2022-11-05,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-11-06,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-11-07,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-11-08,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2022-11-09,bear,1,False,False,False,False,False,0.4,0.4,0.4
fixed_memory,0.05,0.05,2022-11-10,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-11,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-12,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-13,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-14,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-15,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-16,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-17,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-18,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-19,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-20,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-21,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-22,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-23,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-24,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-25,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-26,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-27,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-28,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-29,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-11-30,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-01,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-02,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-03,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-04,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-05,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-06,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-07,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-08,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-09,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-10,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-11,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-12,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-13,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2022-12-14,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2022-12-15,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2022-12-16,mix,2,False,False,False,False,False,0.4,0.45,0.45
fixed_memory,0.05,0.05,2022-12-17,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-18,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-19,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-20,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-21,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-22,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-23,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-24,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-25,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-26,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-27,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-28,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-29,bear,2,False,False,False,False,False,0.35000000000000003,0.4,0.4
fixed_memory,0.05,0.05,2022-12-30,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2022-12-31,bear,2,False,False,False,False,False,0.4,0.4,0.45
fixed_memory,0.05,0.05,2023-01-01,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-02,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-03,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-04,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-05,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-06,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-07,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-08,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-09,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-10,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-11,mix,1,False,False,False,False,False,0.45,0.45,0.45
fixed_memory,0.05,0.05,2023-01-12,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-01-13,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-01-14,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-01-15,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-16,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-17,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-18,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-19,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-20,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-21,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-22,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-23,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-24,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-25,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-26,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-27,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-28,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-29,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-30,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-01-31,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-01,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-02,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-03,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-04,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-05,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-06,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-07,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-08,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-09,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-10,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-11,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-12,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-13,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-02-14,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-02-15,bull,2,True,True,True,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-16,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-17,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-18,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-19,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-20,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-21,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-22,bull,2,True,True,True,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-23,bull,2,True,True,True,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-24,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-25,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-02-26,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-02-27,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-02-28,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-01,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-02,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-03,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-04,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-05,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-06,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-07,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-08,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-09,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-10,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-11,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-12,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-13,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-14,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-15,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-16,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-17,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-03-18,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-19,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-20,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-21,bull,2,True,True,True,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-22,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-23,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-24,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-25,bull,2,True,True,True,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-26,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-27,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-28,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-29,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-30,bull,2,True,True,True,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-03-31,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-01,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-02,bull,2,True,True,True,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-03,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-04,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-05,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-06,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-07,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-08,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-09,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-10,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-11,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-12,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-13,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-14,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-15,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-16,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-17,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-18,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-19,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-20,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-21,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-22,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-23,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-24,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-25,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-04-26,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-27,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-28,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-29,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-04-30,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-05-01,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-05-02,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-03,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-05-04,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-05-05,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-05-06,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-05-07,bull,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-05-08,mix,2,False,False,False,False,False,0.45,0.45,0.5
fixed_memory,0.05,0.05,2023-05-09,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-10,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-11,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-12,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-13,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-14,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-15,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-16,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-17,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-18,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-19,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-20,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-21,mix,2,False,False,False,False,False,0.45,0.5,0.5
fixed_memory,0.05,0.05,2023-05-22,mix,2,False,False,False,False,False,0.45,0.5,0.5
