decision_date,return_date,prob_bear,prob_bull,prob_mix,canonical_asset_simple_return,exposure_cash,exposure_buy_and_hold,exposure_trend,exposure_volatility_target,exposure_drawdown_control,exposure_specialist_atp
2024-08-20,2024-08-21,0.7444666360768879,1.4266000217159031e-06,0.25553193732309032,0.036476075233282002,0,1,0,0,0,0
2024-08-21,2024-08-22,0.40824959743775341,2.3964247950981283e-05,0.59172643831429561,-0.012850301104841422,0,1,0,0,0,0
2024-08-22,2024-08-23,0.43128696532207,8.2747643135198779e-06,0.56870475991361635,0.060970115384233248,0,1,0,0,0,0
2024-08-23,2024-08-24,0.035005280097031397,0.00032250414295189998,0.96467221576001638,0.0016579993786405289,0,1,0,0,0,0
2024-08-24,2024-08-25,0.082726817158090798,0.0002735498542218,0.91699963298768761,0.0017752687451388915,0,1,0,0,0,0
2024-08-25,2024-08-26,0.0748129772278497,0.0002076556850677,0.92497936708708262,-0.0222020997865362,0,1,0,0,0,0
2024-08-26,2024-08-27,0.1103952110090074,8.7801763055205442e-05,0.88951698722793726,-0.05402554171930829,0,1,0,0,0,0
2024-08-27,2024-08-28,0.57951149897493737,3.224760355516878e-06,0.42048527626470689,-0.0073152803405835964,0,1,0,0,0,0
2024-08-28,2024-08-29,0.58393891973178014,4.6140957370474445e-06,0.41605646617248271,0.0060576792734172713,0,1,0,0,0,0
2024-08-29,2024-08-30,0.40138390268710789,1.3931547528479028e-05,0.59860216576536363,-0.0042746343065509507,0,1,0,0,0,0
2024-08-30,2024-08-31,0.37007682600460617,2.5392267216428872e-05,0.62989778172817734,-0.0023866832883117084,0,1,0,0,0,0
2024-08-31,2024-09-01,0.49020723886961071,9.2769784394027063e-06,0.50978348415194985,-0.02819497241372293,0,1,0,0,0,0
2024-09-01,2024-09-02,0.56470085476438914,4.9502755314079168e-06,0.43529419496007948,0.031724291947930583,0,1,0,0,0,0
2024-09-02,2024-09-03,0.1554414739217771,0.0001192475725776,0.84443927850564515,-0.027973754523624272,0,1,0,0,0,0
2024-09-03,2024-09-04,0.29156583081473958,4.8996252689278447e-05,0.70838517293257086,0.0085873646046088492,0,1,0,0,0,0
2024-09-04,2024-09-05,0.0599654946617596,0.00036993409576689998,0.93966457124247316,-0.030879679301196838,0,1,0,0,0,0
2024-09-05,2024-09-06,0.21695402676332701,4.9140905104616425e-05,0.78299683233156836,-0.039449515157555903,0,1,0,0,0,0
2024-09-06,2024-09-07,0.32935325876340099,5.1075298582065112e-06,0.67064163370674068,0.0035151241133437594,0,1,0,0,0,0
2024-09-07,2024-09-08,0.25361360913476561,4.7033146357311234e-06,0.74638168755059853,0.013014134960715795,0,1,0,0,0,0
2024-09-08,2024-09-09,0.11416605783270629,2.697093698693608e-05,0.88580697123030683,0.039887862664574003,0,1,0,0,0,0
2024-09-09,2024-09-10,0.044838424519735597,7.1858042391663952e-05,0.95508971743787285,0.010261246354049902,0,1,0,0,0,0
2024-09-10,2024-09-11,0.035210200541533003,0.00042806751909490001,0.96436173193937202,-0.005140973366877799,0,1,0,0,0,0
2024-09-11,2024-09-12,0.082267195096595205,0.00012910118786149999,0.91760370371554323,0.013878933425417683,0,1,0,0,0,0
2024-09-12,2024-09-13,0.084206398203388502,0.00019540587541650001,0.91559819592119485,0.04088966104464653,0,1,0,0,0,0
2024-09-13,2024-09-14,0.018879920758772699,0.0019698568034316002,0.97915022243779559,-0.0085305957865929871,0,1,0,0,0,0
2024-09-14,2024-09-15,0.017039937089372899,0.0026885998311028999,0.98027146307952395,-0.014282761678395373,0,1,0,0,0,0
2024-09-15,2024-09-16,0.025361305224280099,0.00061761893641140004,0.97402107583930841,-0.015648012715912651,0,1,0,0,0,0
2024-09-16,2024-09-17,0.067777820647560896,9.3800520454387124e-05,0.93212837883198485,0.03600564134189721,0,1,0,0,0,0
